student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,similarity_cluster,cluster_avg_gpa,id
160359,26,0,3,0.29893070958563706,0.34,0.65,1,100.0,0.0,1,4,3,0,6.1,1,4.0,8,5.2,0,1,9.0,1,0,0,0.7777777777777777,0.5555555555555556,0.8,0,0.45555555555555544,1.0,0,0.28636102491676496,22
104221,22,1,4,0.2962962962962963,0.58,0.25,0,100.0,0.608108108108108,1,2,4,1,3.2,0,4.0,3,2.2,0,2,7.8,4,1,0,0.5555555555555556,0.5555555555555556,0.8,1,0.4777777777777777,1.0,2,0.0,23
138692,25,0,5,0.28703703703703703,0.44000000000000006,0.025,1,100.0,0.2567567567567568,0,6,1,1,5.6,0,4.0,2,3.9,0,4,7.3,4,0,2,0.1111111111111111,0.6666666666666665,0.6000000000000001,0,0.9666666666666666,1.0,3,1.0,24
173801,17,2,2,0.2685185185185185,0.13999999999999999,0.0,0,100.0,0.027027027027027084,0,3,3,2,8.0,1,4.0,4,5.7,0,3,5.2,3,1,2,0.5555555555555556,1.0,0.0,2,0.9333333333333333,1.0,4,0.964996205747525,25
103394,22,2,2,0.24074074074074073,0.8,0.175,0,100.0,0.5270270270270271,1,4,2,1,7.6,1,4.0,2,3.5,0,4,7.3,1,1,1,0.8888888888888888,0.0,1.0,0,0.14444444444444443,1.0,2,0.0,26
103570,28,1,1,0.23148148148148145,0.48,0.525,0,100.0,0.44594594594594583,2,5,1,0,6.6,0,4.0,6,1.0,0,2,7.4,1,0,0,0.1111111111111111,0.0,1.0,2,0.9777777777777779,1.0,0,0.28636102491676496,27
135594,22,0,3,0.21265534978620676,0.9199999999999999,0.125,1,100.0,0.4729729729729729,1,7,1,2,1.8,0,4.0,1,4.8,0,0,8.8,3,0,0,0.6666666666666665,1.0,0.0,2,0.41111111111111115,0.9836065573770492,4,0.964996205747525,28
166584,28,2,3,0.16085769509419137,0.66,0.725,1,100.0,0.06756756756756754,0,1,4,1,7.3,1,4.0,6,3.5,0,5,9.7,1,1,0,0.5555555555555556,0.6666666666666665,0.6000000000000001,1,0.033333333333333326,1.0,3,1.0,29
124147,19,1,0,0.14814814814814814,0.82,0.625,1,100.0,0.5540540540540538,1,7,4,0,10.0,1,4.0,2,4.9,0,5,9.4,4,1,0,0.7777777777777777,0.8888888888888888,0.20000000000000018,0,0.9333333333333333,1.0,4,0.964996205747525,30
132976,25,0,1,0.787037037037037,0.18000000000000002,0.25,1,100.0,0.4864864864864863,2,4,1,1,3.9,1,3.97,2,2.5,0,2,12.0,2,0,2,1.0,0.8888888888888888,0.20000000000000018,2,0.4444444444444445,1.0,3,1.0,31
108897,25,0,5,0.3425925925925926,0.96,0.975,1,100.0,0.3783783783783783,1,6,0,2,6.7,0,3.95,3,4.6,0,2,14.2,4,0,2,0.7777777777777777,0.3333333333333333,1.0,1,0.3333333333333333,0.8852459016393444,0,0.28636102491676496,32
127368,24,0,2,0.09259259259259259,0.42000000000000004,0.825,1,100.0,0.608108108108108,2,6,4,0,5.9,1,3.93,4,7.4,0,3,7.2,3,1,1,0.5555555555555556,0.2222222222222222,1.0,0,0.41111111111111115,0.8852459016393444,0,0.28636102491676496,33
132707,20,1,1,0.28703703703703703,0.13999999999999999,0.925,1,100.0,0.3648648648648648,1,3,4,2,9.7,0,3.92,3,6.2,0,2,8.1,2,1,1,0.1111111111111111,1.0,0.0,0,0.08888888888888888,0.9672131147540983,4,0.964996205747525,34
136389,17,1,2,0.2962962962962963,0.18000000000000002,0.175,1,100.0,0.5135135135135135,2,6,4,1,5.4,1,3.87,3,4.2,0,3,5.0,1,0,2,0.3333333333333333,1.0,0.0,0,0.5555555555555556,0.9016393442622952,4,0.964996205747525,35
102825,16,1,5,0.1759259259259259,0.08000000000000002,0.525,0,100.0,0.6756756756756755,0,2,3,1,9.0,0,3.84,7,2.7,0,2,6.3,1,0,1,0.6666666666666665,0.5555555555555556,0.8,1,0.19999999999999996,0.9508196721311475,2,0.0,36
156309,19,1,3,0.2501884493232919,0.6000000000000001,0.5,0,100.0,0.10810810810810811,1,4,2,1,7.6,0,3.82,3,3.8,0,4,9.0,2,0,0,0.4444444444444445,1.0,0.0,3,0.26666666666666666,0.9672131147540983,4,0.964996205747525,37
177684,25,2,2,0.31481481481481477,0.36000000000000004,0.05,0,100.0,0.5135135135135135,1,3,1,0,6.2,0,3.8,4,4.7,0,0,5.4,3,0,0,0.0,0.4444444444444445,1.0,2,0.4444444444444445,0.9344262295081966,0,0.28636102491676496,38
112632,17,1,5,0.611111111111111,0.52,0.875,1,100.0,0.7432432432432431,1,2,2,0,6.6,0,3.76,8,6.2,0,2,13.6,0,0,1,0.3333333333333333,0.8888888888888888,0.20000000000000018,0,0.044444444444444425,0.9344262295081966,1,0.6633220570802685,39
168236,25,1,1,0.28703703703703703,0.42000000000000004,0.75,0,100.0,0.635135135135135,1,3,4,1,6.1,0,3.7,2,5.5,0,5,8.8,0,1,1,0.8888888888888888,0.2222222222222222,1.0,1,0.45555555555555544,0.7868852459016393,0,0.28636102491676496,40
119240,23,2,5,0.4629629629629629,0.9800000000000001,0.725,0,100.0,0.5270270270270271,1,3,1,1,6.1,0,3.67,2,3.5,0,3,14.6,0,0,1,0.2222222222222222,0.8888888888888888,0.20000000000000018,3,0.12222222222222223,1.0,3,1.0,41
156720,16,2,3,0.4306450194138531,0.30000000000000004,1.0,1,100.0,0.5675675675675674,2,3,2,0,7.3,1,3.63,7,2.8,0,0,11.2,3,0,2,0.3333333333333333,0.5555555555555556,0.8,3,0.5111111111111111,0.8360655737704918,1,0.6633220570802685,42
120349,17,0,5,0.31481481481481477,0.30000000000000004,0.7,0,100.0,0.4054054054054054,0,4,4,0,5.2,0,3.61,2,7.3,0,2,8.4,2,1,0,0.5555555555555556,0.6666666666666665,0.6000000000000001,1,0.39999999999999997,0.9344262295081966,4,0.964996205747525,43
120041,23,0,3,0.2951683499347686,0.48,0.075,0,100.0,0.7432432432432431,1,7,3,0,6.9,0,3.6,8,5.8,0,3,6.0,4,1,0,1.0,1.0,0.0,3,0.6000000000000001,0.7540983606557377,4,0.964996205747525,44
130658,18,2,4,0.5555555555555556,0.58,0.7,0,100.0,0.45945945945945943,0,6,1,2,5.0,1,3.59,1,2.0,0,4,12.1,2,1,0,0.6666666666666665,0.8888888888888888,0.20000000000000018,0,0.3222222222222222,0.6065573770491803,4,0.964996205747525,45
133377,24,2,5,0.2777777777777778,0.7000000000000001,0.0,1,100.0,0.14864864864864857,0,5,0,0,8.9,1,3.57,5,6.6,0,5,7.1,0,1,1,0.1111111111111111,0.8888888888888888,0.20000000000000018,1,0.8777777777777778,0.7540983606557377,3,1.0,46
107614,22,2,2,0.24074074074074073,0.4,0.275,1,100.0,0.4864864864864863,0,6,1,2,4.9,0,3.56,8,3.3,0,1,7.4,1,0,1,0.8888888888888888,0.2222222222222222,1.0,3,0.3444444444444444,0.8852459016393444,2,0.0,47
129971,19,2,2,0.3611111111111111,0.5,0.325,0,100.0,0.581081081081081,0,3,2,2,6.1,0,3.46,3,5.4,0,3,8.4,2,0,1,0.0,0.6666666666666665,0.6000000000000001,0,0.28888888888888886,0.819672131147541,4,0.964996205747525,48
159550,19,0,3,0.7684695992204408,0.5599999999999999,0.625,0,100.0,0.5405405405405405,2,7,2,1,7.0,1,3.44,1,6.9,0,4,14.3,0,0,1,1.0,0.3333333333333333,1.0,1,0.19999999999999996,0.7540983606557377,1,0.6633220570802685,49
159185,26,0,2,0.20370370370370372,0.24,0.2,0,100.0,0.3648648648648648,1,7,1,2,4.7,1,3.44,3,4.0,0,2,4.6,3,1,2,0.1111111111111111,0.3333333333333333,1.0,0,0.07777777777777778,0.5573770491803278,0,0.28636102491676496,50
160847,16,1,0,0.1111111111111111,1.0,0.825,0,100.0,0.608108108108108,1,1,4,0,5.2,1,3.43,2,6.4,0,4,10.3,0,0,0,0.3333333333333333,0.6666666666666665,0.6000000000000001,1,0.9555555555555555,0.7213114754098362,4,0.964996205747525,51
173625,17,0,4,0.23148148148148145,0.24,0.25,0,100.0,0.4729729729729729,1,5,3,2,3.1,1,3.42,7,5.5,0,5,5.8,4,0,1,0.1111111111111111,0.1111111111111111,1.0,3,0.9222222222222223,0.6721311475409837,2,0.0,52
155601,24,1,2,0.611111111111111,0.5,0.325,0,100.0,0.29729729729729726,1,2,0,1,6.8,0,3.22,3,2.8,0,4,12.0,4,0,2,0.8888888888888888,0.0,1.0,2,0.2222222222222222,0.7049180327868854,0,0.28636102491676496,53
127197,27,2,1,0.4537037037037037,0.12,0.9,1,100.0,0.2567567567567568,1,2,2,0,7.9,1,3.21,5,6.0,0,4,9.9,1,0,0,0.5555555555555556,0.2222222222222222,1.0,1,0.711111111111111,0.639344262295082,0,0.28636102491676496,54
117722,23,1,2,0.4629629629629629,0.22000000000000003,0.325,0,100.0,0.5405405405405405,2,0,2,2,4.9,0,3.18,2,3.7,0,3,8.4,1,1,0,0.7777777777777777,0.3333333333333333,1.0,2,0.19999999999999996,0.639344262295082,0,0.28636102491676496,55
102730,26,0,5,0.018518518518518517,0.12,0.875,0,100.0,0.5270270270270271,1,0,2,0,5.5,1,3.12,4,4.8,0,4,4.9,3,0,0,0.0,0.5555555555555556,0.8,0,0.8777777777777778,0.7213114754098362,0,0.28636102491676496,56
167492,20,0,3,0.3383406585708646,0.16000000000000003,0.475,0,100.0,0.581081081081081,1,3,1,0,9.2,0,3.11,1,7.3,0,5,7.4,0,0,2,0.7777777777777777,0.1111111111111111,1.0,3,0.9444444444444444,0.6065573770491803,2,0.0,57
108144,20,1,0,0.1759259259259259,0.4,0.7,1,100.0,0.2567567567567568,0,3,4,2,10.0,1,3.11,7,1.0,0,3,7.9,1,1,1,0.1111111111111111,0.0,1.0,0,0.35555555555555557,0.6721311475409837,2,0.0,58
160167,19,1,5,0.2962962962962963,0.5,0.825,0,100.0,0.5540540540540538,2,2,1,2,6.7,1,2.98,7,2.9,0,0,9.5,0,0,2,0.1111111111111111,0.4444444444444445,1.0,0,0.12222222222222223,0.540983606557377,1,0.6633220570802685,59
128402,20,0,3,0.26170397207045504,0.38,0.6,1,100.0,0.29729729729729726,0,1,2,0,4.0,1,2.94,6,6.2,0,4,7.8,0,0,1,0.4444444444444445,0.0,1.0,0,0.7555555555555555,0.5737704918032787,2,0.0,60
125702,25,0,3,0.3376424397991307,0.18000000000000002,0.675,0,100.0,0.2702702702702703,1,1,4,0,5.4,1,2.9,5,3.4,0,5,7.3,4,0,2,0.4444444444444445,0.1111111111111111,1.0,1,0.5777777777777777,0.6229508196721312,0,0.28636102491676496,61
136168,17,1,3,0.3468923185189885,0.82,0.475,0,100.0,0.17567567567567566,0,6,4,0,4.8,0,2.79,2,5.9,0,3,10.5,2,0,2,0.3333333333333333,0.8888888888888888,0.20000000000000018,2,0.5333333333333332,0.5081967213114755,4,0.964996205747525,62
114646,23,2,5,0.5555555555555556,0.24,0.325,0,100.0,0.6216216216216214,0,5,0,2,8.9,0,2.73,5,6.6,0,5,8.9,2,0,1,0.0,0.0,1.0,0,0.022222222222222227,0.459016393442623,0,0.28636102491676496,63
164391,18,1,1,0.3796296296296296,0.27999999999999997,0.825,1,100.0,0.2432432432432432,1,4,0,0,1.3,1,2.64,3,2.6,0,5,10.6,2,0,2,0.0,0.4444444444444445,1.0,0,0.4444444444444445,0.459016393442623,1,0.6633220570802685,64
127624,20,2,1,0.48148148148148145,0.9800000000000001,0.275,1,100.0,0.027027027027027084,2,0,3,0,4.3,0,2.34,4,5.3,0,1,11.9,2,0,0,1.0,0.2222222222222222,1.0,1,0.18888888888888888,0.3114754098360656,1,0.6633220570802685,65
119144,26,2,1,0.1388888888888889,0.54,0.85,1,100.0,0.5945945945945946,1,1,0,0,5.8,1,2.28,6,6.0,0,5,9.4,1,0,0,0.0,0.2222222222222222,1.0,1,0.39999999999999997,0.24590163934426235,0,0.28636102491676496,66
135405,20,1,5,0.12962962962962962,0.54,0.025,0,100.0,0.21621621621621612,0,7,0,1,3.4,1,2.27,8,4.6,0,2,5.9,0,0,0,0.4444444444444445,0.1111111111111111,1.0,0,0.21111111111111108,0.2786885245901639,2,0.0,67
100863,24,0,3,0.7885382734722967,0.9199999999999999,0.775,0,99.9,0.608108108108108,2,1,4,1,4.9,1,4.0,7,4.6,0,3,17.7,0,1,0,0.1111111111111111,0.7777777777777777,0.40000000000000013,2,0.8333333333333333,1.0,3,1.0,68
160655,26,2,1,0.7592592592592592,0.5599999999999999,0.425,0,99.9,0.8648648648648648,0,4,3,0,7.4,1,4.0,1,2.4,0,0,13.1,2,0,2,0.1111111111111111,0.8888888888888888,0.20000000000000018,0,0.36666666666666664,0.9836065573770492,3,1.0,69
168897,27,0,3,0.714556735778813,0.18000000000000002,0.8,0,99.9,0.4999999999999999,2,5,4,0,6.9,1,4.0,3,6.7,0,0,12.5,2,1,1,0.5555555555555556,0.6666666666666665,0.6000000000000001,1,0.4777777777777777,0.9836065573770492,3,1.0,70
168259,22,2,1,0.7037037037037036,0.86,0.2,0,99.9,0.9054054054054052,2,6,1,2,5.9,1,4.0,2,8.6,0,0,13.7,1,1,2,0.8888888888888888,0.3333333333333333,1.0,3,0.36666666666666664,1.0,1,0.6633220570802685,71
118477,20,1,3,0.691657142659206,1.0,0.1,0,99.9,0.608108108108108,1,4,1,1,10.0,1,4.0,6,3.5,0,0,14.1,2,0,0,0.2222222222222222,1.0,0.0,0,0.6444444444444444,0.9344262295081966,3,1.0,72
153283,28,2,2,0.6666666666666666,0.68,0.9,0,99.9,0.027027027027027084,1,5,3,0,2.4,0,4.0,2,6.0,0,2,14.7,2,0,1,0.8888888888888888,0.6666666666666665,0.6000000000000001,3,0.49999999999999994,0.9672131147540983,3,1.0,73
151384,22,0,3,0.642826838756644,0.66,0.125,0,99.9,0.6756756756756755,0,3,2,0,7.6,0,4.0,7,5.4,0,2,11.0,1,0,2,0.5555555555555556,0.1111111111111111,1.0,3,0.011111111111111127,0.9344262295081966,1,0.6633220570802685,74
134978,27,0,3,0.6393912194437866,0.12,0.625,0,99.9,0.5945945945945946,1,4,3,2,6.3,1,4.0,8,5.2,0,5,12.0,4,1,1,0.0,0.3333333333333333,1.0,1,0.6666666666666665,0.9508196721311475,0,0.28636102491676496,75
133055,22,0,5,0.6203703703703703,0.7200000000000001,0.775,0,99.9,0.32432432432432434,2,0,0,2,2.0,1,4.0,3,2.0,0,0,13.7,0,1,2,0.6666666666666665,0.5555555555555556,0.8,1,0.39999999999999997,0.9508196721311475,1,0.6633220570802685,76
148246,23,2,3,0.5807388790410667,0.06,0.6,1,99.9,0.5540540540540538,2,1,3,0,6.6,1,4.0,8,5.5,0,1,9.3,1,0,2,0.5555555555555556,0.8888888888888888,0.20000000000000018,1,0.41111111111111115,1.0,3,1.0,77
108422,18,2,2,0.5740740740740741,0.8800000000000001,0.825,1,99.9,0.1216216216216216,1,2,4,0,6.6,1,4.0,7,4.2,0,1,15.3,2,1,0,1.0,0.5555555555555556,0.8,2,0.6333333333333333,1.0,1,0.6633220570802685,78
139555,21,1,5,0.5740740740740741,0.7000000000000001,0.8,0,99.9,0.1351351351351351,1,7,2,1,7.1,1,4.0,4,1.1,0,0,13.6,4,1,0,0.3333333333333333,0.1111111111111111,1.0,0,0.15555555555555556,1.0,1,0.6633220570802685,79
127332,21,2,5,0.5648148148148148,0.36000000000000004,0.05,1,99.9,0.5945945945945946,2,1,1,0,8.0,0,4.0,1,6.3,0,5,8.8,3,0,1,0.7777777777777777,1.0,0.0,0,0.6333333333333333,1.0,4,0.964996205747525,80
161254,19,1,3,0.5639583991488799,0.08000000000000002,0.075,0,99.9,0.33783783783783783,0,2,3,2,5.5,1,4.0,1,9.3,1,4,8.7,1,1,1,0.5555555555555556,0.0,1.0,2,0.6000000000000001,0.9016393442622952,2,0.0,81
159687,27,0,2,0.5555555555555556,0.38,0.2,0,99.9,0.2567567567567568,1,4,1,2,5.5,0,4.0,2,7.0,0,4,8.8,4,0,1,0.2222222222222222,0.3333333333333333,1.0,1,0.7222222222222221,0.9672131147540983,0,0.28636102491676496,82
167023,22,0,1,0.5277777777777778,0.34,0.8,1,99.9,0.5540540540540538,0,4,4,2,7.1,1,4.0,2,4.4,0,1,11.9,4,0,0,0.2222222222222222,0.1111111111111111,1.0,1,0.2222222222222222,0.9836065573770492,1,0.6633220570802685,83
138283,20,1,3,0.5234502913624186,0.45999999999999996,0.175,0,99.9,0.28378378378378366,1,0,4,1,4.9,1,4.0,4,3.2,0,4,9.1,0,1,0,0.1111111111111111,0.7777777777777777,0.40000000000000013,0,0.5666666666666667,1.0,4,0.964996205747525,84
140473,28,1,5,0.5092592592592592,0.96,0.8,0,99.9,0.31081081081081074,1,4,0,1,7.8,1,4.0,1,3.7,0,2,14.4,1,1,2,0.4444444444444445,1.0,0.0,2,0.23333333333333334,1.0,3,1.0,85
150839,20,2,0,0.5,0.9400000000000001,0.325,0,99.9,0.4999999999999999,2,0,3,1,6.0,0,4.0,4,5.0,0,2,13.3,4,1,0,1.0,0.0,1.0,0,0.9888888888888889,0.9672131147540983,1,0.6633220570802685,86
158585,27,2,3,0.4916083652704264,0.0,0.8,0,99.9,0.5135135135135135,0,3,0,2,8.8,0,4.0,4,3.3,0,2,9.2,4,1,0,0.1111111111111111,0.7777777777777777,0.40000000000000013,2,0.9444444444444444,0.7868852459016393,3,1.0,87
102144,19,1,4,0.4907407407407407,0.1,0.75,1,99.9,0.3918918918918919,0,7,1,2,6.5,1,4.0,6,1.5,0,3,8.9,1,1,1,0.3333333333333333,0.5555555555555556,0.8,2,0.17777777777777776,0.9672131147540983,4,0.964996205747525,88
142976,16,2,2,0.4907407407407407,0.54,0.35,0,99.9,0.45945945945945943,1,5,3,1,4.5,1,4.0,4,3.8,0,0,9.8,0,1,2,0.7777777777777777,1.0,0.0,3,0.9888888888888889,0.9344262295081966,4,0.964996205747525,89
177495,21,1,2,0.48148148148148145,0.22000000000000003,0.35,1,99.9,0.16216216216216217,1,3,4,2,8.6,0,4.0,2,1.0,0,0,8.7,4,1,2,0.4444444444444445,0.6666666666666665,0.6000000000000001,1,0.911111111111111,1.0,4,0.964996205747525,90
175681,26,2,0,0.47222222222222215,0.7000000000000001,0.75,0,99.9,0.6756756756756755,0,2,4,1,7.2,0,4.0,2,4.8,0,1,13.4,2,1,2,1.0,1.0,0.0,0,0.022222222222222227,1.0,3,1.0,91
124016,26,1,5,0.47222222222222215,0.76,0.15,0,99.9,0.7432432432432431,1,1,1,1,7.7,1,4.0,4,3.3,0,2,11.0,1,0,0,0.8888888888888888,0.5555555555555556,0.8,1,0.45555555555555544,0.9344262295081966,0,0.28636102491676496,92
145829,26,2,4,0.47222222222222215,0.8,0.55,1,99.9,0.7567567567567567,2,3,4,2,8.2,0,4.0,6,3.8,0,0,11.8,1,0,0,0.7777777777777777,0.4444444444444445,1.0,3,0.8888888888888888,0.9016393442622952,0,0.28636102491676496,93
176277,23,2,4,0.4629629629629629,0.9400000000000001,0.75,1,99.9,0.28378378378378366,0,0,4,1,10.0,1,4.0,2,6.9,0,5,14.2,3,0,0,0.2222222222222222,0.6666666666666665,0.6000000000000001,2,0.033333333333333326,1.0,3,1.0,94
122806,16,0,5,0.4629629629629629,0.54,0.75,0,99.9,0.1216216216216216,2,7,2,2,7.2,1,4.0,4,4.0,0,3,12.2,3,0,0,0.2222222222222222,0.3333333333333333,1.0,1,0.28888888888888886,0.9836065573770492,1,0.6633220570802685,95
158124,21,1,5,0.4537037037037037,0.13999999999999999,0.675,1,99.9,0.08108108108108103,2,6,4,2,7.9,1,4.0,5,5.1,0,2,8.8,3,0,0,0.0,0.6666666666666665,0.6000000000000001,2,0.8555555555555554,1.0,4,0.964996205747525,96
173351,25,2,3,0.4427405156113348,0.66,0.275,1,99.9,0.22972972972972971,0,6,3,2,6.0,1,4.0,8,3.8,0,2,10.1,3,0,2,0.7777777777777777,0.1111111111111111,1.0,3,0.5555555555555556,1.0,0,0.28636102491676496,97
142487,24,2,1,0.4351851851851852,0.6400000000000001,0.375,1,99.9,0.16216216216216217,0,2,0,1,9.5,1,4.0,2,5.8,0,5,10.7,2,0,2,0.2222222222222222,0.8888888888888888,0.20000000000000018,1,0.7666666666666666,0.8360655737704918,3,1.0,98
120518,20,2,1,0.41666666666666663,0.68,0.15,1,99.9,0.33783783783783783,1,5,0,0,9.9,1,4.0,3,4.9,0,0,10.0,2,0,1,0.0,0.2222222222222222,1.0,0,0.36666666666666664,1.0,1,0.6633220570802685,99
125491,26,2,0,0.41666666666666663,0.45999999999999996,0.8,0,99.9,0.635135135135135,1,2,0,2,7.1,1,4.0,1,8.0,0,2,10.9,1,0,1,0.1111111111111111,0.6666666666666665,0.6000000000000001,3,0.6777777777777776,1.0,3,1.0,100
151739,21,0,2,0.41666666666666663,0.68,0.95,1,99.9,0.3648648648648648,1,2,1,2,6.0,1,4.0,2,2.4,0,0,12.3,0,0,1,0.6666666666666665,0.2222222222222222,1.0,0,0.35555555555555557,1.0,1,0.6633220570802685,101
125670,28,2,4,0.40740740740740744,0.58,0.475,0,99.9,0.5945945945945946,1,0,0,0,5.5,0,4.0,1,5.6,0,0,10.7,2,1,0,0.6666666666666665,0.3333333333333333,1.0,1,0.7888888888888888,1.0,0,0.28636102491676496,102
171136,16,0,0,0.40740740740740744,0.6000000000000001,0.775,1,99.9,0.20270270270270263,1,6,0,1,5.5,1,4.0,3,6.3,0,1,10.5,1,1,0,0.5555555555555556,0.7777777777777777,0.40000000000000013,3,0.3444444444444444,1.0,4,0.964996205747525,103
